run,method,seed,query_set,task,subset,ndcg_at_10
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,pony,0.0216
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,leetcode,0.0942
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,aops,0.0209
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_theorems,0.2898
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_questions,0.1923
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,biology,0.6490
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,earth_science,0.5429
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,economics,0.4844
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,psychology,0.5549
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,robotics,0.3414
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,stackoverflow,0.3354
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,sustainable_living,0.4587
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,pony,0.0216
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,leetcode,0.0942
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,aops,0.0671
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.7017
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.2611
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,biology,0.4501
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,earth_science,0.3667
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,economics,0.2828
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,psychology,0.3413
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,robotics,0.1835
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,stackoverflow,0.3019
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,sustainable_living,0.2545
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,pony,0.0222
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,leetcode,0.0930
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,aops,0.0226
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_theorems,0.2814
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_questions,0.1921
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,biology,0.6380
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,earth_science,0.5310
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,economics,0.4711
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,psychology,0.5584
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,robotics,0.3360
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,stackoverflow,0.3442
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,sustainable_living,0.4672
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,pony,0.0222
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,leetcode,0.0930
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,aops,0.0625
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,theoremqa_theorems,0.6843
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,42,gpt_reasoning,BrightRetrieval,theoremqa_questions,0.2598
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,biology,0.4469
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,earth_science,0.3538
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,economics,0.2673
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,psychology,0.3220
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,robotics,0.1825
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,stackoverflow,0.2912
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,sustainable_living,0.2419
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,pony,0.0199
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,leetcode,0.0850
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,aops,0.0189
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,theoremqa_theorems,0.2955
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,2026,original,BrightRetrieval,theoremqa_questions,0.1923
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,biology,0.4342
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,earth_science,0.3503
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,economics,0.2748
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,psychology,0.3232
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,robotics,0.1723
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,stackoverflow,0.2867
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,sustainable_living,0.2314
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,pony,0.0204
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,leetcode,0.0934
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,aops,0.0182
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,theoremqa_theorems,0.2893
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,3407,original,BrightRetrieval,theoremqa_questions,0.1898
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,biology,0.4280
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,earth_science,0.3415
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,economics,0.2736
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,psychology,0.3386
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,robotics,0.1894
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,stackoverflow,0.3119
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,sustainable_living,0.2437
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,pony,0.0194
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,leetcode,0.0909
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,aops,0.0196
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,theoremqa_theorems,0.2813
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise100,42,original,BrightRetrieval,theoremqa_questions,0.1863
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,biology,0.4074
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,earth_science,0.3782
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,economics,0.2797
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,psychology,0.3446
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,robotics,0.1769
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,stackoverflow,0.2535
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,sustainable_living,0.2344
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,pony,0.0236
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,leetcode,0.1035
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,aops,0.0284
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,theoremqa_theorems,0.3101
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,theoremqa_questions,0.1922
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,biology,0.3985
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,earth_science,0.3799
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,economics,0.2831
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,psychology,0.3448
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,robotics,0.1791
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,stackoverflow,0.2491
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,sustainable_living,0.2360
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,pony,0.0221
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,leetcode,0.0976
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,aops,0.0276
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,theoremqa_theorems,0.2898
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,theoremqa_questions,0.1961
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,biology,0.4105
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,earth_science,0.3826
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,economics,0.2779
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,psychology,0.3525
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,robotics,0.1906
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,stackoverflow,0.2582
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,sustainable_living,0.2396
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,pony,0.0229
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,leetcode,0.1026
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,aops,0.0249
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,theoremqa_theorems,0.2885
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,theoremqa_questions,0.1937
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,biology,0.4587
